modification/fn_hmp400_lcc/desc;可\t携\t带 FN HMP400 LCC 及 LTC 吊\t舱。;
modification/fn_hmp400;FN HMP400 LCC;
modification/fn_hmp400/desc;可\t携\t带 FN HMP400 LCC 吊\t舱。;
modification/uk_mgp;MGP;
modification/uk_mgp/desc;可\t携\t带 MGP 吊\t舱。;
modification/fn_rmp_lc;FN RMP LC / LTC;
modification/fn_rmp_lc/desc;可\t携\t带 FN RMP LC 及 LTC 吊\t舱。;
modification/fn_rmp;FN RMP LC;
modification/fn_rmp/desc;可\t携\t带 FN RMP LC 吊\t舱。;
modification/ffv_uni_pod;FFV UNI-POD;
modification/ffv_uni_pod/desc;可\t携\t带 FFV UNI-POD 0127 机\t枪\t吊\t舱。;
modification/il_28sh_s24;S-24;
modification/il_28sh_s24/desc;可\t携\t带 S-24 火\t箭\t弹。;
modification/in_nasser_240;“纳\t赛\t尔”\t240;
modification/in_nasser_240/desc;可\t携\t带\t“纳\t赛\t尔”\t240 火\t箭\t弹。;
modification/su_17_s25;S-25;
modification/su_17_s25/desc;可\t携\t带 S-25 火\t箭\t弹。;
modification/su_s25_s13;S-25/S-13;
modification/su_s25_s13/desc;可\t携\t带 S-25 与 S-13 火\t箭\t弹。;
modification/il_28sh_ub_16_57;UB-16-57 挂\t架;
modification/il_28sh_ub_16_57/desc;可\t携\t带 S-5 火\t箭\t弹。;
modification/itc_500;ITC PVC/II 挂\t架;
modification/itc_500/desc;可\t携\t带 500 千\t克\t炸\t弹。;
modification/itc_1000;ITC PVC/III 挂\t架;
modification/itc_1000/desc;可\t携\t带 1,000 千\t克\t的\t炸\t弹。;
modification/mg81gunpod_mod;WB 81B 吊\t舱;
modification/mg81gunpod_mod/desc;可\t携\t带 WB 81B 机\t枪\t吊\t舱。;
modification/mg15120gunpod_mod;WB 151 吊\t舱;
modification/mg15120gunpod_mod/desc;可\t携\t带 WB 151 机\t炮\t吊\t舱。;
modification/mg15120gunpod_mod_bf110;WB 151 吊\t舱;
modification/mg15120gunpod_mod_bf110/desc;可\t携\t带 WB 151 机\t炮\t吊\t舱。;
modification/do-335a-0_mg15115_mod;MG 151/15;
modification/do-335a-0_mg15115_mod/desc;可\t将 MG 151/20 机\t炮\t替\t换\t为 MG 151/15。;
modification/turnTurretSpeedK_change;%s 方\t向\t机\t转\t速;
modification/gunPitchSpeedK_change;%s 高\t低\t机\t转\t速;
modification/maxInclination_change;%s 最\t大\t爬\t坡\t角\t度;
modification/maxDeltaAngleK_change;%s 火\t炮\t水\t平\t散\t布;
modification/maxDeltaAngleVerticalK_change;%s 火\t炮\t垂\t直\t散\t布;
modification/maxBrakeForceK_change;%s 制\t动\t力;
modification/suspensionDampeningForceK_change;%s 悬\t挂\t减\t震\t效\t果;
modification/timeToBrake_change;%s 制\t动\t时\t间;
modification/distToBrake_change;%s 制\t动\t距\t离;
modification/trackFricFrontalK_change;%s 牵\t引\t力;
modification/accelTime_change;%s 加\t速\t时\t间;
modification/viewDist_change;%s 乘\t员\t观\t察\t距\t离;
modification/respawnCost_change;%s 空\t军\t重\t生\t点\t数\t降\t低\t数\t额;
modification/itc250;EHVC 500 挂\t架;
modification/itc250/desc;可\t携\t带 250 千\t克\t炸\t弹。;
modification/itc250_add;EHVC 500/II 挂\t架;
modification/itc250_add/desc;可\t携\t带\t额\t外\t的 250 千\t克\t炸\t弹。;
modification/blackburn_tc;FTC Mk IV 挂\t架;
modification/blackburn_tc/desc;可\t携\t带 1 枚\t鱼\t雷。;
modification/mb_175_lbt_130;LBT 130 挂\t架;
modification/mb_175_lbt_130/desc;可\t携\t带 1 枚 F 5b 鱼\t雷。;
modification/partHpMult_change;%s 内\t部\t组\t件\t总\t体\t强\t度;
modification/etc502_pylon;ETC 502;
modification/etc502_pylon/desc;可\t携\t带\t鱼\t雷。;
modification/etc500_3_mod;ETC 500/III;
modification/etc500_3_mod/desc;可\t携\t带 500 千\t克\t炸\t弹。;
modification/etc1000_1_mod;ETC 1000I;
modification/etc1000_1_mod/desc;可\t携\t带 1,000 千\t克\t的\t炸\t弹。;
modification/subc_mk1;SUBC Mk 1 挂\t架;
modification/subc_mk1/desc;可\t携\t带 500 磅\t炸\t弹。;
modification/subc_mk3;MBC Mk III 挂\t架;
modification/subc_mk3/desc;可\t携\t带 1,000 磅\t炸\t弹。;
modification/subc_mk3_2;MBC Mk III/II 挂\t架;
modification/subc_mk3_2/desc;可\t携\t带\t额\t外\t的 1,000 磅\t炸\t弹。;
modification/blackoutG_change;%s 正\t过\t载\t峰\t值;
modification/redoutG_change;%s 负\t过\t载\t峰\t值;
sensors/cn_type_280;280 型;
sensors/cn_type_208a;208A 型;
sensors/cn_jl_7a;JL-7A;
sensors/cn_type_930_4;930-4 型;
sensors/us_lav_ad_track;AN/VLR-1;
sensors/su_1rl33;1RL33;
sensors/su_1rl33rt;1RL33RT;
sensors/su_1rl34;1RL34;
sensors/su_9s86;9S86;
sensors/su_1rl144_search;1RL144;
sensors/su_1rl144_track;1RL144;
sensors/su_1rs1;1RS1;
sensors/su_1rs2;1RS2;
sensors/su_1rs1_4;1RS1-4;
sensors/su_1rs2_3;1RS2-3;
sensors/us_an_mpq_64;AN/MPQ-64;
sensors/de_hensoldt_trml_4b;TRML-4D;
sensors/jp_type_81_search;空\t中\t线\t部;
sensors/jp_type_03_search;空\t中\t线\t部;
sensors/sw_giraffe_1x;“长\t颈\t鹿”\t1X;
sensors/sw_giraffe_amb;“长\t颈\t鹿”\tAMB;
sensors/il_spyder_search;增\t强\t与\t扩\t展\t型\t多\t任\t务\t半\t球\t雷\t达;
sensors/fr_arabel;泰\t雷\t兹 ARABEL;
sensors/su_9s18m3;9S18M3;
sensors/su_viking;9S36M;
sensors/cn_pgz_625_search;PGZ-625 TA;
sensors/cn_pgz_625_track;PGZ-625 TT;
sensors/cn_hq_11_search;HQ-11 TA;
sensors/su_tor_search;“环\t面”\t-M1;
sensors/su_tor_track;“环\t面”\t-M1;
sensors/su_cd-30;CD-30;
sensors/su_foot_n;“尺”\t-N;
sensors/su_khrizantema;1L32-1;
sensors/su_mr_105;MR-105;
sensors/su_spo-10;SPO-10;
sensors/su_spo-150-16m;L-150-16M;
sensors/su_spo-150-14;L-150-14;
sensors/su_spo-15;SPO-15;
sensors/su_spo-15l;SPO-15L;
sensors/su_spo-15lm;SPO-15LM;
sensors/su_spo-15le;SPO-15LE;
sensors/su_spo-15s;SPO-15S;
sensors/su_spo-150;SPO-150;
sensors/su_spo-2;SPO-2;
sensors/su_spo_150_28m;L-150-28M;
sensors/su_spo-150-30sm;L-150-30SM;
sensors/su_spo-150-30m;L-150-30M;
sensors/su_srd-1;SRD-1;
sensors/su_srd-5;SRD-5;
sensors/cn_rw_30;RW-30;
sensors/su_rp-5_search;RP-5;
sensors/su_rp-5_track;RP-5;
sensors/su_sapphire_21;“蓝\t宝\t石”\t-21;
sensors/su_sapphire_23;“蓝\t宝\t石”\t-23D/TP-23;
sensors/su_sapphire_23e;“蓝\t宝\t石”\t-23E/TP-23-1;
sensors/su_sapphire_23mla_2;“蓝\t宝\t石”\t-23MLA-2/TP-23M;
sensors/su_sapphire_23mla;“蓝\t宝\t石”\t-23MLA/TP-23M;
sensors/su_sapphire_23ml;“蓝\t宝\t石”\t-23ML/TP-23M;
sensors/su_sapphire_25;“蓝\t宝\t石”\t-25/TP-26Sh1;
sensors/su_n_019;N019/OEPS-29;
sensors/su_n_019me;N019ME;
sensors/su_n_035e;N035E;
sensors/su_n_010;N010;
sensors/su_n_010m;N010M;
sensors/su_n_001ve;N001VE/OPES-27;
sensors/su_n_001vep;N001VEP;
sensors/su_n_001k;N001K;
sensors/su_v_004;V004;
sensors/su_vn_001;VN001;
sensors/fr_aida_2;“阿\t依\t达”\tII;
sensors/su_rp-1_search;RP-1;
sensors/su_rp-1_track;RP-1;
sensors/sw_ps-011a_71h_ir;PS-011/A 71H(IR);
sensors/fr_serval_rwr;SERVAL;
sensors/us_an_apr_25;AN/APR-25;
sensors/us_an_apr_27;AN/APR-27;
sensors/us_an_apr_32;AN/APR-32;
sensors/us_an_apr_36;AN/APR-36;
sensors/us_an_apr_39;AN/APR-39;
sensors/us_an_alr_49;AN/ALR-49;
sensors/us_an_alr_45v;AN/ALR-45(V);
sensors/us_an_alr_45f_v;AN/ALR-45F(V);
sensors/us_an_alr_56m;AN/ALR-56M;
sensors/us_an_alr_56a;AN/ALR-56A;
sensors/us_an_alr_67;AN/ALR-67(V)2;
sensors/us_an_alr_67_v_3;AN/ALR-67(V)3;
sensors/us_an_avr-2;AN/AVR-2;
sensors/us_an_avs-2;AN/AVS-2;
sensors/us_an_apq_100;AN/APQ-100;
sensors/us_an_apg_59;AN/APG-59;
sensors/us_an_apg_59_f_4j;AN/APG-59;
sensors/us_an_apg_59u;AN/APG-59U;
sensors/us_an_apg_60;AN/APG-60;
sensors/us_an_apg_61;AN/APG-61;
sensors/us_an_apg_66;AN/APG-66;
sensors/us_an_apg_66h;AN/APG-66H;
sensors/us_an_apg_66_v_1;AN/APG-66(V)1;
sensors/us_an_apg_66_v_2;AN/APG-66(V)2;
sensors/us_an_apg_66_v_2_hms;AN/APG-66(V)2;
sensors/us_an_apg_66_v_3;AN/APG-66(V)3;
sensors/us_an_apg_68_v_5;AN/APG-68(V)5;
sensors/us_an_apg_68_v_7;AN/APG-68(V)7;
sensors/us_an_apg_68_v_9;AN/APG-68(V)9;
sensors/us_an_apg_63;AN/APG-63;
sensors/us_an_apg_63_psp;AN/APG-63 PSP;
sensors/us_an_apg_63_baz;AN/APG-63 PSP;
sensors/us_an_apg_63_v_1;AN/APG-63(V)1;
sensors/us_an_apg_63_v_3;AN/APG-63(V)3;
sensors/us_an_apg_70;AN/APG-70;
sensors/us_an_apg_78;AN/APG-78;
sensors/us_an_apg_78_v6;AN/APG-78(V)6;
sensors/us_an_apg_70i;AN/APG-70I;
sensors/us_an_apg_73;AN/APG-73;
sensors/us_an_apg_73_hms;AN/APG-73;
sensors/us_an_apg_65gy;AN/APG-65GY;
sensors/us_an_apg_65q;AN/APG-65Q;
sensors/us_an_apg_67;AN/APG-67;
sensors/us_an_apg_76_an_asx_1;AN/APG-76\t／\tAN/ASX-1;
sensors/us_an_apg_79;AN/APG-79;
sensors/us_comanche_fcr;AN/APG-78 CR;
sensors/jp_j_apg_1;J/APG-1;
sensors/jp_j_apg_2;J/APG-2;
sensors/uk_ari_18223;ARI 18223;
sensors/uk_ari_23333;ARI 23333/1;
sensors/uk_ari_18228;ARI 18228;
sensors/uk_ari_23284;ARI 23284;
sensors/uk_ari_23264_1;ARI 23264/1;
sensors/uk_marconi_ai_mk24w;GEC-马\t可\t尼 AI.24\t“猎\t狐\t者”\tW 型;
sensors/uk_marconi_ai_mk24z;GEC-马\t可\t尼 AI.24\t“猎\t狐\t者”\tZ 型;
sensors/uk_marconi_ai_mk24_stage_2g;GEC-马\t可\t尼 AI.24\t“猎\t狐\t者”\t2G 型;
sensors/uk_marconi_ai_mk24_stage_3g;GEC-马\t可\t尼 AI.24\t“猎\t狐\t者”\t3G 型;
sensors/uk_ferranti_blue_fox;费\t兰\t蒂\t “蓝\t狐”;
sensors/uk_captor_ecrs_1_pirate;CAPTOR-E ECRS Mk 1/PIRATE;
sensors/uk_captor_ecrs_2_pirate;CAPTOR-E ECRS Mk 2/PIRATE;
sensors/fr_thales_rdy;泰\t雷\t兹 RDY;
sensors/fr_thomson-csf_rdm;汤\t姆\t森\t-CSF RDM-3;
sensors/il_elisra_sps_200;埃\t利\t斯\t拉 SPS-200;
sensors/il_elisra_sps_3000;埃\t利\t斯\t拉 SPS-3000;
sensors/it_ralm-101;RALM-101;
sensors/fr_antares_lws;ANTARES;
sensors/su_l-140;L-140;
sensors/su_l_370_2;L-370-2;
sensors/su_l-082;L-082;
sensors/su_rn_01_arbalet;RN01\t“十\t字\t弓”;
sensors/su_kopio_25;N027\t“长\t矛”\t-25;
sensors/su_kopio;“长\t矛”\t-21;
sensors/su_thorium;“钍”;
sensors/us_an_apq_83;AN/APQ-83;
sensors/sw_ps-46a;PS-46/A;
sensors/sw_ps-371a;PS-371/A;
sensors/jp_awg_11;J/AWG-11;
sensors/jp_awg_12;J/AWG-12;
sensors/su_gneys_5s;“片\t麻\t岩”\t-5S;
sensors/de_roland_sr;SAG MPDR-16;
sensors/de_roland_fr;汤\t姆\t森\t-CSF\t “多\t米\t诺”\t30;
sensors/uk_rapier_sr;阿\t莱\t尼\t亚\t-\t马\t可\t尼\t “匕\t首”;
sensors/uk_rapier_fr;阿\t莱\t尼\t亚\t-\t马\t可\t尼\t “匕\t首”;
sensors/de_gepard_sr;SAG MPDR-12;
sensors/de_gepard_fr;SAZ 脉\t冲\t多\t普\t勒\t单\t脉\t冲;
sensors/tv_tracker;自\t动\t跟\t踪;
sensors/tv_tracker_tgp;自\t动\t跟\t踪;
sensors/tv_tracker_tgp_mercury;“水\t星”\t低\t可\t见\t光\t电\t视\t吊\t舱;
sensors/tv_tracker_tgp_platan;“悬\t铃\t木”\t低\t可\t见\t光\t电\t视\t吊\t舱;
sensors/ir_tracker;自\t动\t跟\t踪;
sensors/ir_tracker_tgp;自\t动\t跟\t踪;
sensors/sw_triad_search;汤\t姆\t森\t-CSF\t “雪\t鸮”\tTRS 2620 H;
sensors/cn_helicopter_z_lws;激\t光\t告\t警\t系\t统;
sensors/cn_helicopter_z_rwr;雷\t达\t预\t警\t接\t收\t器;
sensors/cn_helicopter_z_late_rwr;雷\t达\t预\t警\t接\t收\t器;
sensors/cn_helicopter_z_mlws;导\t弹\t发\t射\t告\t警\t系\t统;
sensors/sw_app_f9_5;APP F9/5;
sensors/su_n_019e;N019E/OEPS-29E;
sensors/cn_type_1473;1473 型;
plane_engine_type;类\t型;
plane_engine_type/inline;直\t列;
plane_engine_type/radial;星\t型;
plane_engine_type/jet;喷\t气;
plane_engine_type/rocket;火\t箭;
plane_engine_type/pvrd;冲\t压;
plane_engine_type/turboprop;涡\t桨;
plane_engine_type/turboshaft;涡\t轴;
plane_engine_type/unknown;不\t明;
plane_engine_cooling_type;冷\t却\t方\t式;
plane_engine_cooling_type_air;气\t冷;
plane_engine_cooling_type_water;水\t冷;
engine_power;功\t率;
engine_thrust;推\t力;
measureUnits/kgf;千\t克\t力;
engine_manufacturer/maybach;迈\t巴\t赫;
engine_manufacturer/gnome_et_rhone;诺\t姆\t-\t罗\t纳;
engine_manufacturer/junkers;容\t克\t斯;
engine_model/jumo004d;Jumo 004D;
engine_model/14m4/5;14M 4/5;
engine_model/hl230p30;HL230 P30;
engine_model/mitsubishi_10zf_22wt;三\t菱 10ZF 22WT;
engine_configuration/v12;V12;
engine_type/petrol;汽\t油;
engine_type/diesel;柴\t油;
engine_type/gasturbine;燃\t气\t涡\t轮;
engine_cylinders_postfix; 缸;
engine_displacement;排\t气\t量;
measureUnits/displacement;{num} {num=\t升\t/\t升};
fuelTank/selfsealing;自\t封;
fuelTank/not_selfsealing;非\t自\t封;
engine_power_takeoff;起\t飞\t功\t率;
engine_thrust_takeoff;起\t飞\t推\t力;
engine_thrust_afterburner;加\t力\t燃\t烧\t室\t推\t力;
engine_power_max;最\t大\t功\t率;
engine_thrust_max;最\t大\t推\t力;
radar;雷\t达;
radar_irst;雷\t达\t/\t红\t外\t搜\t索\t跟\t踪\t系\t统;
irst;红\t外\t搜\t索\t跟\t踪\t系\t统;
radar_tv;雷\t达\t/\t电\t视\t跟\t踪\t系\t统;
tv;电\t视\t跟\t踪\t系\t统;
radar_type;类\t型;
search_radar;搜\t索\t雷\t达;
search_radar_irst;搜\t索\t雷\t达\t／\t红\t外\t搜\t索\t跟\t踪\t系\t统;
search_irst;红\t外\t搜\t索\t跟\t踪\t系\t统 • 搜\t索;
search_radar_tv;搜\t索\t雷\t达\t／\t电\t视\t搜\t索\t跟\t踪\t系\t统;
search_tv;电\t视\t搜\t索;
track_radar;跟\t踪\t雷\t达;
track_radar_irst;跟\t踪\t雷\t达\t/\t红\t外\t搜\t索\t跟\t踪\t系\t统;
track_irst;红\t外\t搜\t索\t跟\t踪\t系\t统 • 跟\t踪;
track_radar_tv;跟\t踪\t雷\t达\t／\t电\t视\t搜\t索\t跟\t踪\t系\t统;
track_tv;电\t视\t跟\t踪;
radar_range_finder;雷\t达\t测\t距\t仪;
radar_freq_band;频\t段;
radar_freq_band_0;A;
radar_freq_band_1;B;
radar_freq_band_2;C;
radar_freq_band_3;D;
radar_freq_band_4;E;
radar_freq_band_5;F;
radar_freq_band_6;G;
radar_freq_band_7;H;
radar_freq_band_8;I;
radar_freq_band_9;J;
radar_freq_band_10;K;
radar_freq_band_11;L;
radar_freq_band_12;M;
radar_range_max;距\t离;
radar_search_zone_max;搜\t索\t范\t围;
radar_air_search;对\t空\t搜\t索;
radar_ld;下\t视;
radar_ld_head_on;下\t视：\t迎\t头\t攻\t击;
radar_ld_head_on_velocity;下\t视：\t迎\t头\t攻\t击 • 速\t度\t搜\t索;
radar_ld_all_aspects;下\t视：\t全\t向\t攻\t击;
radar_lu;仰\t视;
radar_surface_search;对\t地\t搜\t索;
radar_gtm;地\t面\t目\t标\t模\t式;
radar_sea;对\t海\t搜\t索;
radar_gmti;地\t面\t移\t动\t目\t标\t指\t示;
radar_tws;扫\t描\t时\t跟\t踪;
radar_tws_plus;扫\t描\t时\t跟\t踪+;
radar_tws_esa;扫\t描\t时\t跟\t踪\t（相\t控\t阵）;
radar_ram;空\t战\t目\t标\t评\t估\t模\t式;
radar_iff;敌\t我\t识\t别;
radar_bvr_mode;超\t视\t距\t模\t式;
radar_acm_mode;空\t战\t格\t斗\t模\t式;
radar_hms_mode;头\t盔\t瞄\t准\t器\t模\t式;
radar_hms_mode/desc;头\t盔\t瞄\t准\t器\t模\t式;
radar_nctr;非\t合\t作\t目\t标\t识\t别 类\t型;
radar_sarh;半\t主\t动\t雷\t达\t寻\t的;
radar_mg;引\t导\t空\t对\t空\t导\t弹;
radar_dl_channels;数\t据\t链\t频\t道;
radar_predicted_missiles;显\t示\t导\t弹;
rwr_threats_types;威\t胁\t类\t型;
rwr_tracked_threats_max;威\t胁\t探\t测\t上\t限;
rwr_tracking_detection;雷\t达\t跟\t踪\t探\t测;
rwr_launch_detection;导\t弹\t发\t射\t探\t测;
rwr_tracking_threats_types;威\t胁\t类\t型\t（跟\t踪）;
rwr_launching_threats_types;威\t胁\t类\t型\t（攻\t击）;
rwr_scope_id_threats_types;威\t胁\t类\t型\t显\t示\t上\t限;
rwr_present_id_threats_types;威\t胁\t类\t型;
rwr_threats_unlimited;不\t受\t限;
rwr_signal_strength;信\t号\t强\t度;
rwr_iff;敌\t我\t识\t别;
mlws_type;类\t型;
mlws_type_radar;雷\t达;
mlws_type_ir;红\t外;
mlws_range_max;距\t离;
mlws_range_finder;测\t距;
avionics_sight_turret;炮\t塔;
avionics_sight_cannon;枪\t炮;
avionics_sight_rocket;火\t箭\t弹;
avionics_sight_bomb;炸\t弹;
avionics_sight_vision/tv;电\t视;
avionics_sight_vision/lltv;微\t光\t电\t视;
avionics_sight_vision/flir;前\t视\t红\t外;
avionics_sensor_radar;雷\t达;
avionics_sensor_radar/desc;雷\t达;
avionics_sensor_irst;红\t外\t搜\t索\t跟\t踪\t系\t统;
avionics_sensor_irst/desc;红\t外\t搜\t索\t跟\t踪\t系\t统;
avionics_sensor_tv;电\t视\t成\t像\t传\t感\t器;
avionics_sensor_radar_irst;雷\t达\t/\t红\t外\t搜\t索\t跟\t踪\t系\t统;
avionics_sensor_radar_irst/desc;雷\t达\t/\t红\t外\t搜\t索\t跟\t踪\t系\t统;
avionics_sensor_rwr;雷\t达\t预\t警\t接\t收\t器;
avionics_sensor_arm;反\t辐\t射\t导\t弹;
avionics_sensor_rwr/desc;雷\t达\t预\t警\t接\t收\t器;
avionics_sensor_lws;激\t光\t预\t警\t接\t收\t器;
avionics_sensor_lws/desc;激\t光\t预\t警\t接\t收\t器;
avionics_sensor_mlws;导\t弹\t逼\t近\t告\t警\t系\t统;
avionics_sensor_mlws/des;导\t弹\t逼\t近\t告\t警\t系\t统;
avionics_aim_spi;关\t注\t焦\t点\t传\t感\t器;
avionics_aim_spi/desc;关\t注\t焦\t点\t传\t感\t器;
avionics_hmd;头\t盔\t显\t示\t器;
avionics_hmd/desc;头\t盔\t显\t示\t器;
avionics_aim_laser_designator;激\t光\t测\t距\t指\t示\t器;
avionics_aim_laser_designator/desc;激\t光\t测\t距\t指\t示\t器;
avionics_countermeasure_ircm;红\t外\t对\t抗\t措\t施;
avionics_auto_cm;自\t动\t对\t抗\t措\t施;
avionics_auto_cm_by_rwr;雷\t达\t预\t警\t接\t收\t器;
avionics_auto_cm_by_mlws;导\t弹\t逼\t近\t告\t警\t系\t统;
avionics_auto_cm_sensors;传\t感\t器;
avionics_auto_cm_programs;程\t序;
CCIP;连\t续\t计\t算\t命\t中\t点;
CCIP/desc;连\t续\t计\t算\t命\t中\t点;
sight_AUTO;增\t强\t包\t线\t射\t击\t瞄\t具;
sight_AUTO/desc;增\t强\t包\t线\t射\t击\t瞄\t具;
CCRP;连\t续\t计\t算\t投\t放\t点;
CCRP/desc;连\t续\t计\t算\t投\t放\t点;
fuelTank/neutralGasSystem;具\t备\t机\t载\t制\t氮\t系\t统;
fuelTank/fillingPolyurethane;阻\t燃\t剂\t・\t注\t入\t聚\t氨\t酯;
engine_manufacturer/klimov;克\t里\t莫\t夫;
engine_manufacturer/kuznezov;库\t兹\t涅\t佐\t夫;
engine_model/nk-12m;NK-12M;
engine_manufacturer/detroit;底\t特\t律;
engine_manufacturer/cummins;康\t明\t斯;
engine_manufacturer/navistar;纳\t维\t斯\t达;
engine_model/maxxforce_13;MaxxForce 13;
engine_model/vk_105p;VK-105P;
engine_model/vk_105pf;VK 105PF;
engine_model/vk_105r;VK-105R;
engine_model/vk_105ra;VK-105RA;
engine_model/vk_107a;M-107A;
engine_model/gtd_1000tf;GTD-1000TF;
engine_model/isbe_285;ISBe 285;
engine_model/8v92ta;8V92TA;
engine_model/gtd_1250;GTD-1250;
engine_model/6td1;6TD-1;
engine_model/6td2;6TD-2;
engine_model/udt_23t;UTD-23;
engine_manufacturer/shvetsov;什\t韦\t佐\t夫;
engine_model/s12u;S12U;
engine_manufacturer/pzl_wola;PZL-\t沃\t拉;
engine_model/M-82;M-82;
engine_model/M-82-f;M-82F;
engine_model/M-82-fn;M-82FN;
engine_model/rd-10;RD-10;
engine_model/rd-500;RD-500;
engine_model/rd-20;RD-20A-2;
engine_model/rd-45f;RD-45F;
engine_model/vk-1;VK-1A;
engine_model/tv3_117v;TV3-117V;
engine_manufacturer/hpz;哈\t尔\t科\t夫\t共\t产\t国\t际\t机\t车\t工\t厂;
engine_model/d12;D12;
engine_model/d13;D13;
engine_model/mtu_8v_199_te21;MTU 8V 199 TE21;
engine_model/mtu_8v_199_te21d;MTU 8V 199 TE21D;
engine_model/mtu_8v_199_te20;MTU 8V 199 TE20;
engine_manufacturer/volvo;沃\t尔\t沃;
engine_model/v_2_is;V-2-IS;
engine_model/5tdf;5TDF;
engine_manufacturer/chtz;车\t里\t雅\t宾\t斯\t克\t拖\t拉\t机\t厂;
engine_model/mt_881_ka_500;MT 881 Ka-500;
engine_manufacturer/general_motors;通\t用\t汽\t车;
engine_model/td_12;TD-12;
engine_manufacturer/iveco;依\t维\t柯;
engine_model/12150L;12150L 型;
engine_manufacturer/CNGC;中\t国\t兵\t器\t工\t业\t集\t团;
engine_model/v_44;V-44;
engine_model/v_54;V-54;
engine_model/v_55v;V-55V;
engine_model/v_46_2s1;V-46-2S1;
engine_model/v_46_5m;V-46-5M;
engine_model/v_46_6;V-46-6;
engine_model/v_84_1;V-84-1;
engine_model/v_84_2s1;V-84-2S1;
engine_model/v_84_amc;V-84AMS;
engine_model/v_84_DT;V-84DT;
engine_model/v_92s2;V-92S2;
engine_model/6v_53t;6V53T;
engine_model/v_92s2f;V-92S2F;
engine_model/8v_150;8V150;
engine_model/j60_no1_mk100b;捷\t豹 J60 一\t号 Mk 100B ;
engine_model/8va_34twk;8VA 34TWK;
engine_model/iveco_8262_6v;8262 6V;
engine_model/iveco_vector_8v;VECTOR 8V;
engine_model/2v_06_2;2V-06-2;
engine_model/2v_06_2s;2V-06-2S;
engine_manufacturer/yamz;雅\t罗\t斯\t拉\t夫\t尔\t汽\t车\t厂;
engine_model/238v;238V;
engine_manufacturer/transmash;巴\t尔\t瑙\t尔\t运\t输\t机\t械\t股\t份\t公\t司;
engine_model/utd_29;UTD-29;
engine_model/utd_29t_01;UTD-29T-01;
engine_model/wp_13;WP13.550/605;
engine_model/utd_20;UTD-20;
engine_model/zis_16;ZiS-16;
engine_manufacturer/utmz;乌\t拉\t尔\t重\t型\t机\t械\t制\t造\t厂;
engine_model/2dg_8m;2DG-8M;
engine_manufacturer/kamaz;卡\t玛\t兹;
engine_manufacturer/isotta_fraschini;伊\t索\t塔-弗\t拉\t斯\t基\t尼;
engine_model/id38ss;ID38SS;
engine_manufacturer/man;MAN;
engine_model/740_632_400;740.632-400;
engine_model/740_13_300;740.13-300;
engine_model/d2066;D2066;
engine_model/6m70t4;6M70T4;
engine_model/dxi11;DXi 11;
engine_manufacturer/lycoming_engines;莱\t康\t明\t发\t动\t机;
engine_model/t53_l_11;T53-L-11;
engine_model/t53_l_703;T53-L-703;
engine_model/m-11d;M-11D;
engine_model/m-25a;M-25A;
engine_manufacturer/gnome-rhone;诺\t姆\t-\t罗\t纳;
engine_model/m-22;M-22;
engine_model/m-25v;M-25V;
engine_model/m-62;M-62;
engine_model/m-63;M-63;
engine_manufacturer/mikulin;米\t库\t林;
engine_model/am-35;AM-35A;
engine_model/m-71;M-71;
engine_model/m-88;M-88;
engine_model/am-38;AM-38;
engine_model/am-38f;AM-38F;
engine_model/am-42;AM-42;
engine_model/am-71f;M-71F;
engine_model/m-100;M-100;
engine_model/m-100a;M-100A;
engine_model/m-103a;M-103A;
engine_manufacturer/hispano-suiza;伊\t斯\t帕\t诺\t-\t絮\t扎;
engine_manufacturer/charomskiy;恰\t罗\t姆\t斯\t基;
engine_model/ach-30;ACh-30;
engine_model/ash-73tk;ASh-73TK;
engine_manufacturer/nakajima;中\t岛;
engine_model/wj-6;涡\t桨\t-6;
engine_manufacturer/weijiang;株\t洲\t航\t空\t发\t动\t机;
engine_model/kotobuki_41;寿\t四\t一\t型;
engine_model/sakae_12;荣\t一\t二\t型;
engine_model/sakae_21;荣\t二\t一\t型;
engine_model/sakae_22;荣\t二\t二\t型;
engine_manufacturer/mitsubishi;三\t菱;
engine_model/ha_32_mod_23;火\t星\t二\t三\t型;
engine_model/ha_43_11;Ha-43-11;
engine_model/homare_21;誉\t二\t一\t型;
engine_model/homare_23;誉\t二\t三\t型;
engine_model/kasei_26;火\t星\t二\t六\t型;
engine_model/ne_20;Ne-20;
engine_model/ha_43_32;Ha-43-32;
engine_model/ha_104;Ha-104;
engine_model/10zg32wt;10ZG32WT;
engine_manufacturer/general_electric;通\t用\t电\t气;
engine_model/j47_ge_27;J47-GE-27;
engine_manufacturer/kawasaki;川\t崎;
engine_model/ha9_IIa;Ha-9-II 甲;
engine_model/type_99;九\t九\t式;
engine_model/ha_115;Ha-115;
engine_model/ha_34_mod_01;Ha-41;
engine_model/ha_109;Ha-109;
engine_model/ha_40;Ha-40;
engine_model/ha_140;Ha-140;
engine_model/ha_112_2;Ha-112-II;
engine_model/ha_112;Ha-112;
engine_manufacturer/toko;三\t菱;
engine_model/ro_2;特\t吕\t二\t号;
engine_model/ha_102;Ha-102;
engine_model/ha_211_ru;Ha-211-Ru;
engine_model/zuisei_13;瑞\t星\t一\t三\t型;
engine_model/zuisei_11;瑞\t星\t一\t一\t型;
engine_model/kinsei_44;金\t星\t四\t四\t型;
